n,k,m,distance
16.0,4.0,10.0,37.29100003
16.0,4.0,11.0,39.34200004
16.0,4.0,12.0,40.85200004
16.0,4.0,13.0,42.06400004
16.0,4.0,14.0,43.81200004
16.0,4.0,15.0,44.83800005
16.0,4.0,16.0,46.06300005
16.0,4.0,17.0,47.02200005
16.0,4.0,18.0,47.94900005
16.0,4.0,19.0,48.70600006
16.0,4.0,20.0,49.48300006
16.0,4.0,21.0,50.03800006
16.0,4.0,22.0,50.72300006
16.0,4.0,23.0,51.25100007
16.0,4.0,24.0,51.55400007
16.0,4.0,25.0,51.99400007
16.0,4.0,26.0,52.29100007
16.0,4.0,27.0,52.78400007
16.0,4.0,28.0,53.02400007
16.0,4.0,29.0,53.22600008
16.0,4.0,30.0,53.70200008
16.0,5.0,1.0,15.23500001
16.0,5.0,2.0,20.18100001
16.0,5.0,3.0,22.74900002
16.0,5.0,4.0,25.26200002
16.0,5.0,5.0,27.66600002
16.0,5.0,6.0,30.22400002
16.0,5.0,7.0,33.08500002
16.0,5.0,8.0,35.71300003
16.0,5.0,9.0,38.11900003
16.0,5.0,10.0,40.58000003
16.0,5.0,11.0,42.31100003
16.0,5.0,12.0,44.11300003
16.0,5.0,13.0,45.52300004
16.0,5.0,14.0,46.74500004
16.0,5.0,15.0,48.00200004
16.0,5.0,16.0,48.84100004
16.0,5.0,17.0,49.68500004
16.0,5.0,18.0,50.53800004
16.0,5.0,19.0,51.03900005
16.0,5.0,20.0,51.54900005
16.0,5.0,21.0,52.09800005
16.0,5.0,22.0,52.55700005
16.0,5.0,23.0,52.93100005
16.0,5.0,24.0,53.19700006
16.0,5.0,25.0,53.44700006
16.0,5.0,26.0,53.70700006
16.0,5.0,27.0,53.95300006
16.0,5.0,28.0,54.20100006
16.0,5.0,29.0,54.32400006
16.0,5.0,30.0,54.53700006
16.0,6.0,1.0,15.23500001
16.0,6.0,2.0,20.18100001
16.0,6.0,3.0,22.74900002
16.0,6.0,4.0,25.42700002
16.0,6.0,5.0,28.08500002
16.0,6.0,6.0,31.09500002
16.0,6.0,7.0,34.22000002
16.0,6.0,8.0,37.18400002
16.0,6.0,9.0,40.07100002
16.0,6.0,10.0,42.55300003
16.0,6.0,11.0,44.82000003
16.0,6.0,12.0,47.02100003
16.0,6.0,13.0,48.74700003
16.0,6.0,14.0,50.75900003
16.0,6.0,15.0,52.68500003
16.0,6.0,16.0,54.08500004
16.0,6.0,17.0,55.82000004
16.0,6.0,18.0,57.48000004
16.0,6.0,19.0,58.85400004
16.0,6.0,20.0,59.94100004
16.0,6.0,21.0,61.35900004
16.0,6.0,22.0,62.60200004
16.0,6.0,23.0,63.70200005
16.0,6.0,24.0,65.18700005
16.0,6.0,25.0,66.17600005
16.0,6.0,26.0,66.99800005
16.0,6.0,27.0,68.14800005
16.0,6.0,28.0,68.89200005
16.0,6.0,29.0,69.66800005
16.0,6.0,30.0,70.70200006
16.0,7.0,1.0,15.23500001
16.0,7.0,2.0,20.18100001
16.0,7.0,3.0,22.74900002
16.0,7.0,4.0,25.51500002
16.0,7.0,5.0,28.39800002
16.0,7.0,6.0,31.63400002
16.0,7.0,7.0,35.14200002
16.0,7.0,8.0,38.25000002
16.0,7.0,9.0,41.10100002
16.0,7.0,10.0,43.93800002
16.0,7.0,11.0,46.80800003
16.0,7.0,12.0,49.37000003
16.0,7.0,13.0,51.37200003
16.0,7.0,14.0,53.76700003
16.0,7.0,15.0,55.80200003
16.0,7.0,16.0,57.85100003
16.0,7.0,17.0,59.78100003
16.0,7.0,18.0,61.50900003
16.0,7.0,19.0,63.10400004
16.0,7.0,20.0,64.87300004
16.0,7.0,21.0,66.16800004
16.0,7.0,22.0,67.44800004
16.0,7.0,23.0,68.58600004
16.0,7.0,24.0,69.72500004
16.0,7.0,25.0,70.94900004
16.0,7.0,26.0,71.72100004
16.0,7.0,27.0,72.78300005
16.0,7.0,28.0,73.47700005
16.0,7.0,29.0,74.00300005
16.0,7.0,30.0,74.84600005
16.0,8.0,1.0,15.23500001
16.0,8.0,2.0,20.18100001
16.0,8.0,3.0,22.74900002
16.0,8.0,4.0,25.64900002
16.0,8.0,5.0,28.61700002
16.0,8.0,6.0,32.05000002
16.0,8.0,7.0,35.58600002
16.0,8.0,8.0,38.89900002
16.0,8.0,9.0,41.86700002
16.0,8.0,10.0,44.94600002
16.0,8.0,11.0,47.83200002
16.0,8.0,12.0,50.84800002
16.0,8.0,13.0,53.00200003
16.0,8.0,14.0,55.76200003
16.0,8.0,15.0,58.20000003
16.0,8.0,16.0,60.19000003
16.0,8.0,17.0,62.58900003
16.0,8.0,18.0,64.49900003
16.0,8.0,19.0,66.40300003
16.0,8.0,20.0,68.52400003
16.0,8.0,21.0,70.22500003
16.0,8.0,22.0,71.48500004
16.0,8.0,23.0,73.35900004
16.0,8.0,24.0,74.77800004
16.0,8.0,25.0,76.25300004
16.0,8.0,26.0,77.27000004
16.0,8.0,27.0,79.11200004
16.0,8.0,28.0,80.29900004
16.0,8.0,29.0,81.32300004
16.0,8.0,30.0,82.84300004
16.0,9.0,1.0,15.23500001
16.0,9.0,2.0,20.18100001
16.0,9.0,3.0,22.74900002
16.0,9.0,4.0,25.71600002
16.0,9.0,5.0,28.77200002
16.0,9.0,6.0,32.24400002
16.0,9.0,7.0,35.80900002
16.0,9.0,8.0,39.17500002
16.0,9.0,9.0,42.46200002
16.0,9.0,10.0,45.62500002
16.0,9.0,11.0,48.88500002
16.0,9.0,12.0,52.11800002
16.0,9.0,13.0,54.53200002
16.0,9.0,14.0,57.27100003
16.0,9.0,15.0,59.77800003
16.0,9.0,16.0,62.39700003
16.0,9.0,17.0,64.84600003
16.0,9.0,18.0,67.31400003
16.0,9.0,19.0,69.26100003
16.0,9.0,20.0,71.50300003
16.0,9.0,21.0,73.81100003
16.0,9.0,22.0,75.46500003
16.0,9.0,23.0,77.50300003
16.0,9.0,24.0,79.01600003
16.0,9.0,25.0,80.83300004
16.0,9.0,26.0,82.36300004
16.0,9.0,27.0,84.08800004
16.0,9.0,28.0,85.62500004
16.0,9.0,29.0,86.67800004
16.0,9.0,30.0,88.41200004
16.0,10.0,1.0,15.23500001
16.0,10.0,2.0,20.18100001
16.0,10.0,3.0,22.74900002
16.0,10.0,4.0,25.77700002
16.0,10.0,5.0,28.94700002
16.0,10.0,6.0,32.61600002
16.0,10.0,7.0,36.30300002
16.0,10.0,8.0,39.73900002
16.0,10.0,9.0,42.98400002
16.0,10.0,10.0,46.30300002
16.0,10.0,11.0,49.89000002
16.0,10.0,12.0,53.22500002
16.0,10.0,13.0,55.62900002
16.0,10.0,14.0,58.75700002
16.0,10.0,15.0,61.55600002
16.0,10.0,16.0,64.08700003
16.0,10.0,17.0,66.72800003
16.0,10.0,18.0,69.40200003
16.0,10.0,19.0,71.79300003
16.0,10.0,20.0,74.13500003
16.0,10.0,21.0,76.73500003
16.0,10.0,22.0,78.44500003
16.0,10.0,23.0,80.84100003
16.0,10.0,24.0,82.71000003
16.0,10.0,25.0,84.48600003
16.0,10.0,26.0,86.07000003
16.0,10.0,27.0,88.38900004
16.0,10.0,28.0,89.88300004
16.0,10.0,29.0,91.18100004
16.0,10.0,30.0,93.33300004
17.0,2.0,1.0,16.13000001
17.0,2.0,2.0,21.52000002
17.0,2.0,3.0,24.30000003
17.0,2.0,4.0,26.06400004
17.0,2.0,5.0,27.03800004
17.0,2.0,6.0,27.87300005
17.0,2.0,7.0,28.44200006
17.0,2.0,8.0,29.00900007
17.0,2.0,9.0,29.39100007
17.0,2.0,10.0,29.74500008
17.0,2.0,11.0,29.93200008
17.0,2.0,12.0,30.19200009
17.0,2.0,13.0,30.32800009
17.0,2.0,14.0,30.5450001
17.0,2.0,15.0,30.6450001
17.0,2.0,16.0,30.85000011
17.0,2.0,17.0,30.89100011
17.0,2.0,18.0,31.02600011
17.0,2.0,19.0,31.10700012
17.0,2.0,20.0,31.16600012
17.0,2.0,21.0,31.21800012
17.0,2.0,22.0,31.30800013
17.0,2.0,23.0,31.36400013
17.0,2.0,24.0,31.35000013
17.0,2.0,25.0,31.43800013
17.0,2.0,26.0,31.48200014
17.0,2.0,27.0,31.53100014
17.0,2.0,28.0,31.54700014
17.0,2.0,29.0,31.57600014
17.0,2.0,30.0,31.59900014
17.0,3.0,1.0,16.13000001
17.0,3.0,2.0,21.52000001
17.0,3.0,3.0,24.30000002
17.0,3.0,4.0,26.23400002
17.0,3.0,5.0,27.41300003
17.0,3.0,6.0,28.36800003
17.0,3.0,7.0,29.01400003
17.0,3.0,8.0,29.57900004
17.0,3.0,9.0,29.96100004
17.0,3.0,10.0,30.21700005
17.0,3.0,11.0,30.35400005
17.0,3.0,12.0,30.54800005
17.0,3.0,13.0,30.60500006
17.0,3.0,14.0,30.78100006
17.0,3.0,15.0,30.82500006
17.0,3.0,16.0,30.99100007
17.0,3.0,17.0,31.04400007
17.0,3.0,18.0,31.11500007
17.0,3.0,19.0,31.17400008
17.0,3.0,20.0,31.23900008
17.0,3.0,21.0,31.25700008
17.0,3.0,22.0,31.36800008
17.0,3.0,23.0,31.37600009
17.0,3.0,24.0,31.38400009
17.0,3.0,25.0,31.45200009
17.0,3.0,26.0,31.50800009
17.0,3.0,27.0,31.5440001
17.0,3.0,28.0,31.5470001
17.0,3.0,29.0,31.5760001
17.0,3.0,30.0,31.6040001
17.0,4.0,1.0,16.13000001
17.0,4.0,2.0,21.52000001
17.0,4.0,3.0,24.30000002
17.0,4.0,4.0,26.69800002
17.0,4.0,5.0,28.65900002
17.0,4.0,6.0,31.05500002
17.0,4.0,7.0,33.41300003
17.0,4.0,8.0,35.82300003
17.0,4.0,9.0,37.79800003
17.0,4.0,10.0,39.99100003
17.0,4.0,11.0,41.92000004
17.0,4.0,12.0,43.58900004
17.0,4.0,13.0,45.04600004
17.0,4.0,14.0,46.76000005
17.0,4.0,15.0,47.84500005
17.0,4.0,16.0,49.38400005
17.0,4.0,17.0,50.34700005
17.0,4.0,18.0,51.15800005
17.0,4.0,19.0,52.04600006
17.0,4.0,20.0,52.86200006
17.0,4.0,21.0,53.44700006
17.0,4.0,22.0,54.16400006
17.0,4.0,23.0,54.61800007
17.0,4.0,24.0,54.99600007
17.0,4.0,25.0,55.50900007
17.0,4.0,26.0,55.92100007
17.0,4.0,27.0,56.35200007
17.0,4.0,28.0,56.78500008
17.0,4.0,29.0,56.90600008
17.0,4.0,30.0,57.33300008
17.0,5.0,1.0,16.13000001
17.0,5.0,2.0,21.52000001
17.0,5.0,3.0,24.30000002
17.0,5.0,4.0,26.95000002
17.0,5.0,5.0,29.45300002
17.0,5.0,6.0,32.30700002
17.0,5.0,7.0,35.41100002
17.0,5.0,8.0,38.19300003
17.0,5.0,9.0,40.74700003
17.0,5.0,10.0,43.35400003
17.0,5.0,11.0,45.14500003
17.0,5.0,12.0,47.17900003
17.0,5.0,13.0,48.59900004
17.0,5.0,14.0,49.91400004
17.0,5.0,15.0,51.27100004
17.0,5.0,16.0,52.46400004
17.0,5.0,17.0,53.06000004
17.0,5.0,18.0,53.99700004
17.0,5.0,19.0,54.58100005
17.0,5.0,20.0,55.12900005
17.0,5.0,21.0,55.72200005
17.0,5.0,22.0,56.24500005
17.0,5.0,23.0,56.60600005
17.0,5.0,24.0,56.74500006
17.0,5.0,25.0,57.02700006
17.0,5.0,26.0,57.35400006
17.0,5.0,27.0,57.56800006
17.0,5.0,28.0,58.01400006
17.0,5.0,29.0,57.98900006
17.0,5.0,30.0,58.26000007
17.0,6.0,1.0,16.13000001
17.0,6.0,2.0,21.52000001
17.0,6.0,3.0,24.30000002
17.0,6.0,4.0,27.14300002
17.0,6.0,5.0,29.89800002
17.0,6.0,6.0,33.23200002
17.0,6.0,7.0,36.64500002
17.0,6.0,8.0,39.79200002
17.0,6.0,9.0,42.72000002
17.0,6.0,10.0,45.52900003
17.0,6.0,11.0,47.86700003
17.0,6.0,12.0,50.43400003
17.0,6.0,13.0,52.01200003
17.0,6.0,14.0,54.14500003
17.0,6.0,15.0,56.12500003
17.0,6.0,16.0,58.01700004
17.0,6.0,17.0,59.77900004
17.0,6.0,18.0,61.61000004
17.0,6.0,19.0,62.98000004
17.0,6.0,20.0,64.14000004
17.0,6.0,21.0,65.61800004
17.0,6.0,22.0,67.14500004
17.0,6.0,23.0,68.14600005
17.0,6.0,24.0,69.56000005
17.0,6.0,25.0,70.69200005
17.0,6.0,26.0,71.74300005
17.0,6.0,27.0,72.99100005
17.0,6.0,28.0,73.71100005
17.0,6.0,29.0,74.52900005
17.0,6.0,30.0,75.44600006
17.0,7.0,1.0,16.13000001
17.0,7.0,2.0,21.52000001
17.0,7.0,3.0,24.30000002
17.0,7.0,4.0,27.23500002
17.0,7.0,5.0,30.25900002
17.0,7.0,6.0,33.73900002
17.0,7.0,7.0,37.56500002
17.0,7.0,8.0,40.87800002
17.0,7.0,9.0,43.82300002
17.0,7.0,10.0,47.06000002
17.0,7.0,11.0,49.98900003
17.0,7.0,12.0,52.70400003
17.0,7.0,13.0,54.66800003
17.0,7.0,14.0,57.31200003
17.0,7.0,15.0,59.53800003
17.0,7.0,16.0,61.97700003
17.0,7.0,17.0,63.90200003
17.0,7.0,18.0,65.65900003
17.0,7.0,19.0,67.42800004
17.0,7.0,20.0,69.36300004
17.0,7.0,21.0,70.81200004
17.0,7.0,22.0,72.09800004
17.0,7.0,23.0,73.33500004
17.0,7.0,24.0,74.47600004
17.0,7.0,25.0,75.76900004
17.0,7.0,26.0,76.39400004
17.0,7.0,27.0,77.82400005
17.0,7.0,28.0,78.52600005
17.0,7.0,29.0,79.15600005
17.0,7.0,30.0,79.94300005
17.0,8.0,1.0,16.13000001
17.0,8.0,2.0,21.52000001
17.0,8.0,3.0,24.30000002
17.0,8.0,4.0,27.37200002
17.0,8.0,5.0,30.42900002
17.0,8.0,6.0,34.26000002
17.0,8.0,7.0,38.00600002
17.0,8.0,8.0,41.76100002
17.0,8.0,9.0,44.74500002
17.0,8.0,10.0,48.04000002
17.0,8.0,11.0,51.04800002
17.0,8.0,12.0,54.36500002
17.0,8.0,13.0,56.55900003
17.0,8.0,14.0,59.63900003
17.0,8.0,15.0,62.03300003
17.0,8.0,16.0,64.47400003
17.0,8.0,17.0,66.95300003
17.0,8.0,18.0,69.04700003
17.0,8.0,19.0,70.94300003
17.0,8.0,20.0,73.45000003
17.0,8.0,21.0,75.10800003
17.0,8.0,22.0,76.73200004
17.0,8.0,23.0,78.63600004
17.0,8.0,24.0,79.95000004
17.0,8.0,25.0,81.65800004
17.0,8.0,26.0,82.75300004
17.0,8.0,27.0,84.57700004
17.0,8.0,28.0,85.84000004
17.0,8.0,29.0,86.97700004
17.0,8.0,30.0,88.54200004
17.0,9.0,1.0,16.13000001
17.0,9.0,2.0,21.52000001
17.0,9.0,3.0,24.30000002
17.0,9.0,4.0,27.45200002
17.0,9.0,5.0,30.62900002
17.0,9.0,6.0,34.51900002
17.0,9.0,7.0,38.24600002
17.0,9.0,8.0,41.93600002
17.0,9.0,9.0,45.43000002
17.0,9.0,10.0,48.92300002
17.0,9.0,11.0,52.30500002
17.0,9.0,12.0,55.79500002
17.0,9.0,13.0,58.47900002
17.0,9.0,14.0,61.41900003
17.0,9.0,15.0,63.89400003
17.0,9.0,16.0,67.06100003
17.0,9.0,17.0,69.48900003
17.0,9.0,18.0,71.85000003
17.0,9.0,19.0,74.23400003
17.0,9.0,20.0,76.66700003
17.0,9.0,21.0,78.77400003
17.0,9.0,22.0,80.76000003
17.0,9.0,23.0,83.06900003
17.0,9.0,24.0,84.43900004
17.0,9.0,25.0,86.35000004
17.0,9.0,26.0,88.16500004
17.0,9.0,27.0,89.81800004
17.0,9.0,28.0,91.52200004
17.0,9.0,29.0,92.79900004
17.0,9.0,30.0,94.52300004
17.0,10.0,1.0,16.13000001
17.0,10.0,2.0,21.52000001
17.0,10.0,3.0,24.30000002
17.0,10.0,4.0,27.51900002
17.0,10.0,5.0,30.82000002
17.0,10.0,6.0,34.89800002
17.0,10.0,7.0,38.81800002
17.0,10.0,8.0,42.60300002
17.0,10.0,9.0,46.07300002
17.0,10.0,10.0,49.66800002
17.0,10.0,11.0,53.37100002
17.0,10.0,12.0,56.97400002
17.0,10.0,13.0,59.64700002
17.0,10.0,14.0,62.97900002
17.0,10.0,15.0,65.83800003
17.0,10.0,16.0,69.08300003
17.0,10.0,17.0,71.50000003
17.0,10.0,18.0,74.41600003
17.0,10.0,19.0,76.90900003
17.0,10.0,20.0,79.67300003
17.0,10.0,21.0,82.16500003
17.0,10.0,22.0,84.21600003
17.0,10.0,23.0,86.75900003
17.0,10.0,24.0,88.53700003
17.0,10.0,25.0,90.48900003
17.0,10.0,26.0,92.24800003
17.0,10.0,27.0,94.51400004
17.0,10.0,28.0,96.16700004
17.0,10.0,29.0,97.85300004
17.0,10.0,30.0,99.87100004
18.0,2.0,1.0,17.38300001
18.0,2.0,2.0,22.98100002
18.0,2.0,3.0,25.85300003
18.0,2.0,4.0,27.73800004
18.0,2.0,5.0,28.79400004
18.0,2.0,6.0,29.62700005
18.0,2.0,7.0,30.23100006
18.0,2.0,8.0,30.82000007
18.0,2.0,9.0,31.21600007
18.0,2.0,10.0,31.55100008
18.0,2.0,11.0,31.78000008
18.0,2.0,12.0,32.04400009
18.0,2.0,13.0,32.17500009
18.0,2.0,14.0,32.3990001
18.0,2.0,15.0,32.5220001
18.0,2.0,16.0,32.74300011
18.0,2.0,17.0,32.80000011
18.0,2.0,18.0,32.95300012
18.0,2.0,19.0,33.02400012
18.0,2.0,20.0,33.09000012
18.0,2.0,21.0,33.16300013
18.0,2.0,22.0,33.22300013
18.0,2.0,23.0,33.28900013
18.0,2.0,24.0,33.30800014
18.0,2.0,25.0,33.36100014
18.0,2.0,26.0,33.40000014
18.0,2.0,27.0,33.45800014
18.0,2.0,28.0,33.47800014
18.0,2.0,29.0,33.51200015
18.0,2.0,30.0,33.56600015
18.0,3.0,1.0,17.38300001
18.0,3.0,2.0,22.98100001
18.0,3.0,3.0,25.85300002
18.0,3.0,4.0,27.93600002
18.0,3.0,5.0,29.17800003
18.0,3.0,6.0,30.13600003
18.0,3.0,7.0,30.82200003
18.0,3.0,8.0,31.40000004
18.0,3.0,9.0,31.82900004
18.0,3.0,10.0,32.10400005
18.0,3.0,11.0,32.22700005
18.0,3.0,12.0,32.43900005
18.0,3.0,13.0,32.52400006
18.0,3.0,14.0,32.67700006
18.0,3.0,15.0,32.71000006
18.0,3.0,16.0,32.94200007
18.0,3.0,17.0,32.93900007
18.0,3.0,18.0,33.07100007
18.0,3.0,19.0,33.12700008
18.0,3.0,20.0,33.15400008
18.0,3.0,21.0,33.22000008
18.0,3.0,22.0,33.25700009
18.0,3.0,23.0,33.30000009
18.0,3.0,24.0,33.32700009
18.0,3.0,25.0,33.38000009
18.0,3.0,26.0,33.4190001
18.0,3.0,27.0,33.4830001
18.0,3.0,28.0,33.4850001
18.0,3.0,29.0,33.5180001
18.0,3.0,30.0,33.5710001
18.0,4.0,1.0,17.38300001
18.0,4.0,2.0,22.98100001
18.0,4.0,3.0,25.85300002
18.0,4.0,4.0,28.37200002
18.0,4.0,5.0,30.58600002
18.0,4.0,6.0,32.98300002
18.0,4.0,7.0,35.46300003
18.0,4.0,8.0,37.97400003
18.0,4.0,9.0,40.14700003
18.0,4.0,10.0,42.35700004
18.0,4.0,11.0,44.48700004
18.0,4.0,12.0,46.29200004
18.0,4.0,13.0,47.73200004
18.0,4.0,14.0,49.67700005
18.0,4.0,15.0,50.71500005
18.0,4.0,16.0,52.35100005
18.0,4.0,17.0,53.40400005
18.0,4.0,18.0,54.33200006
18.0,4.0,19.0,55.28200006
18.0,4.0,20.0,56.14600006
18.0,4.0,21.0,56.69600006
18.0,4.0,22.0,57.52200006
18.0,4.0,23.0,58.01900007
18.0,4.0,24.0,58.44700007
18.0,4.0,25.0,58.99100007
18.0,4.0,26.0,59.31100007
18.0,4.0,27.0,59.78400007
18.0,4.0,28.0,60.17400008
18.0,4.0,29.0,60.38600008
18.0,4.0,30.0,60.84500008
18.0,5.0,1.0,17.38300001
18.0,5.0,2.0,22.98100001
18.0,5.0,3.0,25.85300002
18.0,5.0,4.0,28.63100002
18.0,5.0,5.0,31.39500002
18.0,5.0,6.0,34.36300002
18.0,5.0,7.0,37.66100002
18.0,5.0,8.0,40.52700003
18.0,5.0,9.0,43.31100003
18.0,5.0,10.0,45.98600003
18.0,5.0,11.0,47.88500003
18.0,5.0,12.0,50.12600003
18.0,5.0,13.0,51.62100004
18.0,5.0,14.0,53.04200004
18.0,5.0,15.0,54.21600004
18.0,5.0,16.0,55.40200004
18.0,5.0,17.0,56.27500004
18.0,5.0,18.0,57.23400005
18.0,5.0,19.0,57.81200005
18.0,5.0,20.0,58.39000005
18.0,5.0,21.0,58.98500005
18.0,5.0,22.0,59.45500005
18.0,5.0,23.0,59.94100005
18.0,5.0,24.0,60.20500006
18.0,5.0,25.0,60.49900006
18.0,5.0,26.0,60.74700006
18.0,5.0,27.0,60.99200006
18.0,5.0,28.0,61.49000006
18.0,5.0,29.0,61.49800006
18.0,5.0,30.0,61.80100007
18.0,6.0,1.0,17.38300001
18.0,6.0,2.0,22.98100001
18.0,6.0,3.0,25.85300002
18.0,6.0,4.0,28.80500002
18.0,6.0,5.0,31.83700002
18.0,6.0,6.0,35.35700002
18.0,6.0,7.0,38.99800002
18.0,6.0,8.0,42.26400002
18.0,6.0,9.0,45.50200002
18.0,6.0,10.0,48.23300003
18.0,6.0,11.0,50.79400003
18.0,6.0,12.0,53.49700003
18.0,6.0,13.0,55.18500003
18.0,6.0,14.0,57.49700003
18.0,6.0,15.0,59.50300003
18.0,6.0,16.0,61.47500004
18.0,6.0,17.0,63.45900004
18.0,6.0,18.0,65.26900004
18.0,6.0,19.0,66.73300004
18.0,6.0,20.0,68.06200004
18.0,6.0,21.0,69.71800004
18.0,6.0,22.0,71.16400005
18.0,6.0,23.0,72.38500005
18.0,6.0,24.0,74.06600005
18.0,6.0,25.0,75.28400005
18.0,6.0,26.0,76.16000005
18.0,6.0,27.0,77.46000005
18.0,6.0,28.0,78.19600005
18.0,6.0,29.0,79.14100006
18.0,6.0,30.0,80.24500006
18.0,7.0,1.0,17.38300001
18.0,7.0,2.0,22.98100001
18.0,7.0,3.0,25.85300002
18.0,7.0,4.0,28.90400002
18.0,7.0,5.0,32.23000002
18.0,7.0,6.0,35.94200002
18.0,7.0,7.0,40.03500002
18.0,7.0,8.0,43.43900002
18.0,7.0,9.0,46.58200002
18.0,7.0,10.0,49.83300002
18.0,7.0,11.0,53.06400003
18.0,7.0,12.0,55.99600003
18.0,7.0,13.0,58.12800003
18.0,7.0,14.0,60.92000003
18.0,7.0,15.0,63.07000003
18.0,7.0,16.0,65.75000003
18.0,7.0,17.0,67.84500003
18.0,7.0,18.0,69.86600003
18.0,7.0,19.0,71.53700004
18.0,7.0,20.0,73.64400004
18.0,7.0,21.0,75.12500004
18.0,7.0,22.0,76.49800004
18.0,7.0,23.0,77.79900004
18.0,7.0,24.0,79.13400004
18.0,7.0,25.0,80.62700004
18.0,7.0,26.0,81.33900004
18.0,7.0,27.0,82.56200005
18.0,7.0,28.0,83.23500005
18.0,7.0,29.0,83.97100005
18.0,7.0,30.0,84.90800005
18.0,8.0,1.0,17.38300001
18.0,8.0,2.0,22.98100001
18.0,8.0,3.0,25.85300002
18.0,8.0,4.0,29.05700002
18.0,8.0,5.0,32.42900002
18.0,8.0,6.0,36.47800002
18.0,8.0,7.0,40.54800002
18.0,8.0,8.0,44.26400002
18.0,8.0,9.0,47.60100002
18.0,8.0,10.0,50.87200002
18.0,8.0,11.0,54.19600002
18.0,8.0,12.0,57.65400002
18.0,8.0,13.0,60.02700003
18.0,8.0,14.0,63.36400003
18.0,8.0,15.0,65.80800003
18.0,8.0,16.0,68.39600003
18.0,8.0,17.0,71.09300003
18.0,8.0,18.0,73.27900003
18.0,8.0,19.0,75.27200003
18.0,8.0,20.0,77.87200003
18.0,8.0,21.0,79.63000003
18.0,8.0,22.0,81.23500004
18.0,8.0,23.0,83.25000004
18.0,8.0,24.0,84.84500004
18.0,8.0,25.0,86.66700004
18.0,8.0,26.0,87.69200004
18.0,8.0,27.0,89.58600004
18.0,8.0,28.0,91.22500004
18.0,8.0,29.0,92.31900004
18.0,8.0,30.0,94.00600004
18.0,9.0,1.0,17.38300001
18.0,9.0,2.0,22.98100001
18.0,9.0,3.0,25.85300002
18.0,9.0,4.0,29.15100002
18.0,9.0,5.0,32.64500002
18.0,9.0,6.0,36.72200002
18.0,9.0,7.0,40.84000002
18.0,9.0,8.0,44.54600002
18.0,9.0,9.0,48.29600002
18.0,9.0,10.0,51.80100002
18.0,9.0,11.0,55.58500002
18.0,9.0,12.0,59.25400002
18.0,9.0,13.0,61.95500002
18.0,9.0,14.0,65.28200003
18.0,9.0,15.0,67.66500003
18.0,9.0,16.0,70.90100003
18.0,9.0,17.0,73.75700003
18.0,9.0,18.0,76.33000003
18.0,9.0,19.0,78.74400003
18.0,9.0,20.0,81.35500003
18.0,9.0,21.0,83.69000003
18.0,9.0,22.0,85.69800003
18.0,9.0,23.0,88.02700003
18.0,9.0,24.0,89.65800004
18.0,9.0,25.0,91.74100004
18.0,9.0,26.0,93.61500004
18.0,9.0,27.0,95.39900004
18.0,9.0,28.0,97.15400004
18.0,9.0,29.0,98.33900004
18.0,9.0,30.0,100.28600004
18.0,10.0,1.0,17.38300001
18.0,10.0,2.0,22.98100001
18.0,10.0,3.0,25.85300002
18.0,10.0,4.0,29.22900002
18.0,10.0,5.0,32.86800002
18.0,10.0,6.0,37.11900002
18.0,10.0,7.0,41.43400002
18.0,10.0,8.0,45.19700002
18.0,10.0,9.0,48.86600002
18.0,10.0,10.0,52.59500002
18.0,10.0,11.0,56.58300002
18.0,10.0,12.0,60.40000002
18.0,10.0,13.0,63.25400002
18.0,10.0,14.0,66.77700002
18.0,10.0,15.0,69.69300003
18.0,10.0,16.0,73.13300003
18.0,10.0,17.0,75.76100003
18.0,10.0,18.0,78.96900003
18.0,10.0,19.0,81.47800003
18.0,10.0,20.0,84.39800003
18.0,10.0,21.0,87.11800003
18.0,10.0,22.0,89.30900003
18.0,10.0,23.0,91.97300003
18.0,10.0,24.0,93.98400003
18.0,10.0,25.0,96.22500003
18.0,10.0,26.0,97.92800003
18.0,10.0,27.0,100.27400004
18.0,10.0,28.0,102.09700004
18.0,10.0,29.0,103.60200004
18.0,10.0,30.0,105.95200004
19.0,2.0,1.0,18.32300001
19.0,2.0,2.0,24.17400002
19.0,2.0,3.0,27.21700003
19.0,2.0,4.0,29.27000004
19.0,2.0,5.0,30.40400005
19.0,2.0,6.0,31.30000005
19.0,2.0,7.0,31.92900006
19.0,2.0,8.0,32.55600007
19.0,2.0,9.0,32.97900007
19.0,2.0,10.0,33.30900008
19.0,2.0,11.0,33.57700009
19.0,2.0,12.0,33.84900009
19.0,2.0,13.0,33.9880001
19.0,2.0,14.0,34.2610001
19.0,2.0,15.0,34.39700011
19.0,2.0,16.0,34.57800011
19.0,2.0,17.0,34.66900011
19.0,2.0,18.0,34.81600012
19.0,2.0,19.0,34.89600012
19.0,2.0,20.0,34.98200013
19.0,2.0,21.0,35.09000013
19.0,2.0,22.0,35.13500013
19.0,2.0,23.0,35.19300014
19.0,2.0,24.0,35.24000014
19.0,2.0,25.0,35.29700014
19.0,2.0,26.0,35.32700014
19.0,2.0,27.0,35.39900015
19.0,2.0,28.0,35.42100015
19.0,2.0,29.0,35.43300015
19.0,2.0,30.0,35.49400015
19.0,3.0,1.0,18.32300001
19.0,3.0,2.0,24.17400001
19.0,3.0,3.0,27.21700002
19.0,3.0,4.0,29.43500002
19.0,3.0,5.0,30.82300003
19.0,3.0,6.0,31.87800003
